symbol,timestamp,open,high,low,close,volume,source,last_updated
LICHSGFIN,2025-09-23 09:15:00,587.3,588.25,586.4,587.0,2303,DHAN_HISTORY,2026-03-15 18:12:34
LICHSGFIN,2025-09-23 09:16:00,587.5,587.55,586.4,586.6,2538,DHAN_HISTORY,2026-03-15 18:12:34
LICHSGFIN,2025-09-23 09:17:00,586.2,587.3,585.3,586.3,9184,DHAN_HISTORY,2026-03-15 18:12:34
LICHSGFIN,2025-09-23 09:18:00,586.0,586.2,585.65,586.1,3303,DHAN_HISTORY,2026-03-15 18:12:34
LICHSGFIN,2025-09-23 09:19:00,586.0,587.55,586.0,587.55,5532,DHAN_HISTORY,2026-03-15 18:12:34
LICHSGFIN,2025-09-23 09:20:00,587.4,587.4,586.95,586.95,952,DHAN_HISTORY,2026-03-15 18:12:34
LICHSGFIN,2025-09-23 09:21:00,586.7,586.95,586.65,586.75,1216,DHAN_HISTORY,2026-03-15 18:12:34
LICHSGFIN,2025-09-23 09:22:00,586.85,586.85,585.25,585.35,1762,DHAN_HISTORY,2026-03-15 18:12:34
LICHSGFIN,2025-09-23 09:23:00,585.2,585.8,585.0,585.1,5034,DHAN_HISTORY,2026-03-15 18:12:34
LICHSGFIN,2025-09-23 09:24:00,584.75,584.75,583.45,583.45,6240,DHAN_HISTORY,2026-03-15 18:12:34
LICHSGFIN,2025-09-23 09:25:00,583.5,583.9,583.05,583.65,5470,DHAN_HISTORY,2026-03-15 18:12:34
LICHSGFIN,2025-09-23 09:26:00,583.45,584.35,583.0,584.25,11638,DHAN_HISTORY,2026-03-15 18:12:34
LICHSGFIN,2025-09-23 09:27:00,584.6,584.7,584.25,584.5,1394,DHAN_HISTORY,2026-03-15 18:12:34
LICHSGFIN,2025-09-23 09:28:00,584.5,584.65,583.95,583.95,1549,DHAN_HISTORY,2026-03-15 18:12:34
LICHSGFIN,2025-09-23 09:29:00,583.7,584.0,583.55,583.6,4240,DHAN_HISTORY,2026-03-15 18:12:34
LICHSGFIN,2025-09-23 09:30:00,583.6,583.85,583.3,583.6,4517,DHAN_HISTORY,2026-03-15 18:12:34
LICHSGFIN,2025-09-23 09:31:00,583.7,584.2,583.35,583.5,6724,DHAN_HISTORY,2026-03-15 18:12:34
LICHSGFIN,2025-09-23 09:32:00,583.35,583.6,583.05,583.05,3647,DHAN_HISTORY,2026-03-15 18:12:34
LICHSGFIN,2025-09-23 09:33:00,582.6,582.7,581.35,581.9,8449,DHAN_HISTORY,2026-03-15 18:12:34
LICHSGFIN,2025-09-23 09:34:00,581.9,581.9,581.4,581.6,17225,DHAN_HISTORY,2026-03-15 18:12:34
LICHSGFIN,2025-09-23 09:35:00,581.6,581.95,581.5,581.95,1051,DHAN_HISTORY,2026-03-15 18:12:34
LICHSGFIN,2025-09-23 09:36:00,581.95,582.5,581.95,582.3,868,DHAN_HISTORY,2026-03-15 18:12:34
LICHSGFIN,2025-09-23 09:37:00,582.3,582.8,582.1,582.4,2741,DHAN_HISTORY,2026-03-15 18:12:34
LICHSGFIN,2025-09-23 09:38:00,582.6,582.85,582.3,582.85,1175,DHAN_HISTORY,2026-03-15 18:12:34
LICHSGFIN,2025-09-23 09:39:00,582.8,583.85,582.75,583.6,4566,DHAN_HISTORY,2026-03-15 18:12:34
LICHSGFIN,2025-09-23 09:40:00,583.65,584.3,583.6,584.3,2351,DHAN_HISTORY,2026-03-15 18:12:34
LICHSGFIN,2025-09-23 09:41:00,584.2,584.2,583.75,583.95,3720,DHAN_HISTORY,2026-03-15 18:12:34
LICHSGFIN,2025-09-23 09:42:00,583.85,583.9,583.5,583.5,8344,DHAN_HISTORY,2026-03-15 18:12:34
LICHSGFIN,2025-09-23 09:43:00,583.4,583.4,582.9,583.0,10399,DHAN_HISTORY,2026-03-15 18:12:34
