symbol,timestamp,open,high,low,close,volume,source,last_updated
ICIL,2025-12-26 09:15:00,268.5,268.5,265.85,266.45,902,DHAN_HISTORY,2026-03-15 16:43:25
ICIL,2025-12-26 09:16:00,267.1,267.2,266.95,266.95,1194,DHAN_HISTORY,2026-03-15 16:43:25
ICIL,2025-12-26 09:17:00,267.1,267.1,266.95,267.0,606,DHAN_HISTORY,2026-03-15 16:43:25
ICIL,2025-12-26 09:18:00,267.0,267.7,267.0,267.7,381,DHAN_HISTORY,2026-03-15 16:43:25
ICIL,2025-12-26 09:19:00,267.0,267.75,267.0,267.75,194,DHAN_HISTORY,2026-03-15 16:43:25
ICIL,2025-12-26 09:20:00,267.95,267.95,267.45,267.95,291,DHAN_HISTORY,2026-03-15 16:43:25
ICIL,2025-12-26 09:21:00,267.55,267.6,267.55,267.6,80,DHAN_HISTORY,2026-03-15 16:43:25
ICIL,2025-12-26 09:22:00,267.85,267.85,267.7,267.7,40,DHAN_HISTORY,2026-03-15 16:43:25
ICIL,2025-12-26 09:23:00,267.7,267.7,267.55,267.55,99,DHAN_HISTORY,2026-03-15 16:43:25
ICIL,2025-12-26 09:24:00,267.55,267.55,267.55,267.55,0,DHAN_HISTORY,2026-03-15 16:43:25
ICIL,2025-12-26 09:25:00,267.2,267.5,267.15,267.15,75,DHAN_HISTORY,2026-03-15 16:43:25
ICIL,2025-12-26 09:26:00,267.0,267.15,267.0,267.15,423,DHAN_HISTORY,2026-03-15 16:43:25
ICIL,2025-12-26 09:27:00,267.15,267.15,267.15,267.15,0,DHAN_HISTORY,2026-03-15 16:43:25
ICIL,2025-12-26 09:28:00,267.15,267.5,267.15,267.5,79,DHAN_HISTORY,2026-03-15 16:43:25
ICIL,2025-12-26 09:29:00,267.15,267.15,267.15,267.15,10,DHAN_HISTORY,2026-03-15 16:43:25
ICIL,2025-12-26 09:30:00,267.65,267.65,267.65,267.65,109,DHAN_HISTORY,2026-03-15 16:43:25
ICIL,2025-12-26 09:31:00,267.65,267.65,267.65,267.65,0,DHAN_HISTORY,2026-03-15 16:43:25
ICIL,2025-12-26 09:32:00,267.65,267.95,267.65,267.95,521,DHAN_HISTORY,2026-03-15 16:43:25
ICIL,2025-12-26 09:33:00,267.95,267.95,267.95,267.95,0,DHAN_HISTORY,2026-03-15 16:43:25
ICIL,2025-12-26 09:34:00,268.2,268.2,268.0,268.0,402,DHAN_HISTORY,2026-03-15 16:43:25
ICIL,2025-12-26 09:35:00,267.7,268.1,267.7,268.1,381,DHAN_HISTORY,2026-03-15 16:43:25
ICIL,2025-12-26 09:36:00,268.1,268.1,268.1,268.1,0,DHAN_HISTORY,2026-03-15 16:43:25
ICIL,2025-12-26 09:37:00,267.7,268.2,267.7,268.2,301,DHAN_HISTORY,2026-03-15 16:43:25
ICIL,2025-12-26 09:38:00,268.2,268.2,268.2,268.2,0,DHAN_HISTORY,2026-03-15 16:43:25
ICIL,2025-12-26 09:39:00,267.75,267.75,267.75,267.75,23,DHAN_HISTORY,2026-03-15 16:43:25
ICIL,2025-12-26 09:40:00,268.1,268.1,268.05,268.05,52,DHAN_HISTORY,2026-03-15 16:43:25
ICIL,2025-12-26 09:41:00,268.05,268.05,268.05,268.05,6,DHAN_HISTORY,2026-03-15 16:43:25
ICIL,2025-12-26 09:42:00,268.2,268.2,268.2,268.2,31,DHAN_HISTORY,2026-03-15 16:43:25
ICIL,2025-12-26 09:43:00,268.2,268.2,267.7,267.7,124,DHAN_HISTORY,2026-03-15 16:43:25
ICIL,2025-12-26 09:44:00,267.5,267.6,267.5,267.6,82,DHAN_HISTORY,2026-03-15 16:43:25
ICIL,2025-12-26 09:45:00,267.2,267.3,267.2,267.25,45,DHAN_HISTORY,2026-03-15 16:43:25
ICIL,2025-12-26 09:46:00,267.25,267.25,267.25,267.25,0,DHAN_HISTORY,2026-03-15 16:43:25
ICIL,2025-12-26 09:47:00,267.25,267.25,267.25,267.25,0,DHAN_HISTORY,2026-03-15 16:43:25
ICIL,2025-12-26 09:48:00,267.45,267.45,267.1,267.1,80,DHAN_HISTORY,2026-03-15 16:43:25
ICIL,2025-12-26 09:49:00,267.4,267.4,267.0,267.0,374,DHAN_HISTORY,2026-03-15 16:43:25
ICIL,2025-12-26 09:50:00,267.0,267.0,267.0,267.0,0,DHAN_HISTORY,2026-03-15 16:43:25
ICIL,2025-12-26 09:51:00,267.25,267.25,267.25,267.25,42,DHAN_HISTORY,2026-03-15 16:43:25
ICIL,2025-12-26 09:52:00,267.25,267.25,267.25,267.25,0,DHAN_HISTORY,2026-03-15 16:43:25
ICIL,2025-12-26 09:53:00,267.3,267.3,267.3,267.3,200,DHAN_HISTORY,2026-03-15 16:43:25
ICIL,2025-12-26 09:54:00,267.3,267.3,267.3,267.3,0,DHAN_HISTORY,2026-03-15 16:43:25
ICIL,2025-12-26 09:55:00,267.65,268.05,267.65,268.05,336,DHAN_HISTORY,2026-03-15 16:43:25
ICIL,2025-12-26 09:56:00,268.2,268.2,268.2,268.2,99,DHAN_HISTORY,2026-03-15 16:43:25
ICIL,2025-12-26 09:57:00,267.95,268.2,267.9,268.2,1305,DHAN_HISTORY,2026-03-15 16:43:25
ICIL,2025-12-26 09:58:00,268.2,268.5,268.2,268.2,336,DHAN_HISTORY,2026-03-15 16:43:25
ICIL,2025-12-26 09:59:00,268.2,268.2,268.2,268.2,0,DHAN_HISTORY,2026-03-15 16:43:25
ICIL,2025-12-26 10:00:00,268.2,268.2,268.2,268.2,0,DHAN_HISTORY,2026-03-15 16:43:25
ICIL,2025-12-26 10:01:00,268.5,268.5,268.5,268.5,2,DHAN_HISTORY,2026-03-15 16:43:25
ICIL,2025-12-26 10:02:00,268.0,268.15,267.9,267.9,389,DHAN_HISTORY,2026-03-15 16:43:25
ICIL,2025-12-26 10:03:00,267.95,267.95,267.95,267.95,15,DHAN_HISTORY,2026-03-15 16:43:25
ICIL,2025-12-26 10:04:00,267.95,267.95,267.95,267.95,5,DHAN_HISTORY,2026-03-15 16:43:25
ICIL,2025-12-26 10:05:00,267.95,267.95,267.95,267.95,0,DHAN_HISTORY,2026-03-15 16:43:25
ICIL,2025-12-26 10:06:00,267.5,267.5,267.5,267.5,37,DHAN_HISTORY,2026-03-15 16:43:25
ICIL,2025-12-26 10:07:00,267.35,267.35,267.25,267.25,596,DHAN_HISTORY,2026-03-15 16:43:25
ICIL,2025-12-26 10:08:00,267.5,267.7,267.5,267.7,1586,DHAN_HISTORY,2026-03-15 16:43:25
ICIL,2025-12-26 10:09:00,267.65,267.65,267.65,267.65,2,DHAN_HISTORY,2026-03-15 16:43:25
ICIL,2025-12-26 10:10:00,267.65,267.65,267.65,267.65,0,DHAN_HISTORY,2026-03-15 16:43:25
ICIL,2025-12-26 10:11:00,267.65,267.65,267.65,267.65,0,DHAN_HISTORY,2026-03-15 16:43:25
ICIL,2025-12-26 10:12:00,267.65,267.65,267.65,267.65,0,DHAN_HISTORY,2026-03-15 16:43:25
ICIL,2025-12-26 10:13:00,268.0,268.0,267.7,267.7,19,DHAN_HISTORY,2026-03-15 16:43:25
ICIL,2025-12-26 10:14:00,267.7,267.7,267.7,267.7,0,DHAN_HISTORY,2026-03-15 16:43:25
ICIL,2025-12-26 10:15:00,267.95,267.95,267.6,267.6,73,DHAN_HISTORY,2026-03-15 16:43:25
ICIL,2025-12-26 10:16:00,267.8,267.8,267.8,267.8,12,DHAN_HISTORY,2026-03-15 16:43:25
ICIL,2025-12-26 10:17:00,267.3,267.3,267.3,267.3,100,DHAN_HISTORY,2026-03-15 16:43:25
ICIL,2025-12-26 10:18:00,267.75,267.75,267.4,267.4,14,DHAN_HISTORY,2026-03-15 16:43:25
ICIL,2025-12-26 10:19:00,267.4,267.4,267.4,267.4,0,DHAN_HISTORY,2026-03-15 16:43:25
ICIL,2025-12-26 10:20:00,267.3,267.3,267.3,267.3,50,DHAN_HISTORY,2026-03-15 16:43:25
ICIL,2025-12-26 10:21:00,267.3,267.3,267.3,267.3,0,DHAN_HISTORY,2026-03-15 16:43:25
ICIL,2025-12-26 10:22:00,267.3,267.3,267.3,267.3,0,DHAN_HISTORY,2026-03-15 16:43:25
ICIL,2025-12-26 10:23:00,267.3,267.3,267.3,267.3,0,DHAN_HISTORY,2026-03-15 16:43:25
ICIL,2025-12-26 10:24:00,267.7,267.7,267.7,267.7,12,DHAN_HISTORY,2026-03-15 16:43:25
ICIL,2025-12-26 10:25:00,267.7,267.7,267.7,267.7,0,DHAN_HISTORY,2026-03-15 16:43:25
ICIL,2025-12-26 10:26:00,267.7,267.7,267.7,267.7,0,DHAN_HISTORY,2026-03-15 16:43:25
