symbol,timestamp,open,high,low,close,volume,source,last_updated
UNITDSPR,2025-09-25 09:15:00,1343.1,1349.4,1342.9,1342.9,6583,DHAN_HISTORY,2026-03-15 18:27:09
UNITDSPR,2025-09-25 09:16:00,1342.9,1344.2,1341.0,1342.0,10267,DHAN_HISTORY,2026-03-15 18:27:09
UNITDSPR,2025-09-25 09:17:00,1341.5,1344.8,1340.2,1343.0,5279,DHAN_HISTORY,2026-03-15 18:27:09
UNITDSPR,2025-09-25 09:18:00,1344.0,1344.9,1342.2,1344.4,6861,DHAN_HISTORY,2026-03-15 18:27:09
UNITDSPR,2025-09-25 09:19:00,1344.1,1346.1,1343.7,1345.0,7815,DHAN_HISTORY,2026-03-15 18:27:09
UNITDSPR,2025-09-25 09:20:00,1344.9,1348.0,1344.6,1347.8,5892,DHAN_HISTORY,2026-03-15 18:27:09
UNITDSPR,2025-09-25 09:21:00,1347.3,1352.0,1347.1,1351.9,4988,DHAN_HISTORY,2026-03-15 18:27:09
UNITDSPR,2025-09-25 09:22:00,1352.0,1354.6,1350.6,1353.4,5662,DHAN_HISTORY,2026-03-15 18:27:09
UNITDSPR,2025-09-25 09:23:00,1353.3,1353.7,1351.9,1353.6,2038,DHAN_HISTORY,2026-03-15 18:27:09
UNITDSPR,2025-09-25 09:24:00,1353.5,1353.5,1352.4,1353.0,1094,DHAN_HISTORY,2026-03-15 18:27:09
UNITDSPR,2025-09-25 09:25:00,1353.0,1353.1,1351.2,1351.7,2380,DHAN_HISTORY,2026-03-15 18:27:09
UNITDSPR,2025-09-25 09:26:00,1351.7,1356.0,1351.2,1354.4,11119,DHAN_HISTORY,2026-03-15 18:27:09
UNITDSPR,2025-09-25 09:27:00,1355.1,1355.1,1352.2,1352.7,3663,DHAN_HISTORY,2026-03-15 18:27:09
UNITDSPR,2025-09-25 09:28:00,1353.7,1353.8,1351.8,1352.6,1464,DHAN_HISTORY,2026-03-15 18:27:09
UNITDSPR,2025-09-25 09:29:00,1352.5,1352.5,1350.4,1351.6,277,DHAN_HISTORY,2026-03-15 18:27:09
UNITDSPR,2025-09-25 09:30:00,1351.3,1351.7,1350.2,1350.9,1142,DHAN_HISTORY,2026-03-15 18:27:09
UNITDSPR,2025-09-25 09:31:00,1350.9,1351.8,1350.3,1351.3,918,DHAN_HISTORY,2026-03-15 18:27:09
UNITDSPR,2025-09-25 09:32:00,1351.3,1352.2,1350.9,1351.4,2590,DHAN_HISTORY,2026-03-15 18:27:09
UNITDSPR,2025-09-25 09:33:00,1351.5,1351.8,1350.6,1351.4,1792,DHAN_HISTORY,2026-03-15 18:27:09
UNITDSPR,2025-09-25 09:34:00,1351.8,1352.0,1351.1,1352.0,992,DHAN_HISTORY,2026-03-15 18:27:09
UNITDSPR,2025-09-25 09:35:00,1352.0,1352.1,1351.1,1351.8,558,DHAN_HISTORY,2026-03-15 18:27:09
UNITDSPR,2025-09-25 09:36:00,1351.8,1352.0,1350.8,1351.6,431,DHAN_HISTORY,2026-03-15 18:27:09
UNITDSPR,2025-09-25 09:37:00,1351.0,1353.9,1350.6,1352.7,3905,DHAN_HISTORY,2026-03-15 18:27:09
UNITDSPR,2025-09-25 09:38:00,1352.9,1353.0,1351.4,1351.6,1231,DHAN_HISTORY,2026-03-15 18:27:09
UNITDSPR,2025-09-25 09:39:00,1351.6,1354.0,1351.2,1353.8,4844,DHAN_HISTORY,2026-03-15 18:27:09
UNITDSPR,2025-09-25 09:40:00,1353.8,1354.9,1353.6,1354.8,1716,DHAN_HISTORY,2026-03-15 18:27:09
UNITDSPR,2025-09-25 09:41:00,1354.9,1355.6,1353.7,1354.3,3455,DHAN_HISTORY,2026-03-15 18:27:09
