symbol,timestamp,open,high,low,close,volume,source,last_updated
BHARATFORG,2026-02-13 09:15:00,1756.9,1784.2,1740.4,1772.7,261766,DHAN_HISTORY,2026-03-15 17:59:26
BHARATFORG,2026-02-13 09:16:00,1771.7,1776.7,1764.3,1767.5,103618,DHAN_HISTORY,2026-03-15 17:59:26
BHARATFORG,2026-02-13 09:17:00,1767.4,1774.0,1766.8,1772.5,99761,DHAN_HISTORY,2026-03-15 17:59:26
BHARATFORG,2026-02-13 09:18:00,1772.6,1778.0,1770.9,1776.7,56828,DHAN_HISTORY,2026-03-15 17:59:26
BHARATFORG,2026-02-13 09:19:00,1775.6,1777.8,1770.9,1774.6,47224,DHAN_HISTORY,2026-03-15 17:59:26
BHARATFORG,2026-02-13 09:20:00,1772.0,1777.0,1771.9,1773.2,49160,DHAN_HISTORY,2026-03-15 17:59:26
BHARATFORG,2026-02-13 09:21:00,1773.3,1777.8,1771.7,1777.2,24613,DHAN_HISTORY,2026-03-15 17:59:26
BHARATFORG,2026-02-13 09:22:00,1777.0,1779.0,1774.0,1776.8,32605,DHAN_HISTORY,2026-03-15 17:59:26
BHARATFORG,2026-02-13 09:23:00,1776.8,1779.7,1775.0,1776.7,31252,DHAN_HISTORY,2026-03-15 17:59:26
BHARATFORG,2026-02-13 09:24:00,1776.0,1780.8,1771.2,1772.3,52030,DHAN_HISTORY,2026-03-15 17:59:26
BHARATFORG,2026-02-13 09:25:00,1773.0,1773.0,1761.5,1763.5,61727,DHAN_HISTORY,2026-03-15 17:59:26
BHARATFORG,2026-02-13 09:26:00,1763.7,1770.4,1761.2,1764.3,28900,DHAN_HISTORY,2026-03-15 17:59:26
BHARATFORG,2026-02-13 09:27:00,1762.5,1765.3,1757.3,1757.8,38467,DHAN_HISTORY,2026-03-15 17:59:26
BHARATFORG,2026-02-13 09:28:00,1756.0,1757.6,1753.7,1756.2,30465,DHAN_HISTORY,2026-03-15 17:59:26
BHARATFORG,2026-02-13 09:29:00,1755.6,1756.6,1754.6,1755.9,14432,DHAN_HISTORY,2026-03-15 17:59:26
BHARATFORG,2026-02-13 09:30:00,1755.5,1756.3,1750.7,1753.3,37701,DHAN_HISTORY,2026-03-15 17:59:26
BHARATFORG,2026-02-13 09:31:00,1754.8,1756.2,1752.2,1753.4,10694,DHAN_HISTORY,2026-03-15 17:59:26
BHARATFORG,2026-02-13 09:32:00,1752.2,1759.5,1752.2,1756.0,22590,DHAN_HISTORY,2026-03-15 17:59:26
BHARATFORG,2026-02-13 09:33:00,1755.6,1760.1,1754.9,1759.7,22443,DHAN_HISTORY,2026-03-15 17:59:26
BHARATFORG,2026-02-13 09:34:00,1758.9,1759.8,1756.0,1757.0,11799,DHAN_HISTORY,2026-03-15 17:59:26
BHARATFORG,2026-02-13 09:35:00,1757.0,1757.5,1750.9,1753.3,21642,DHAN_HISTORY,2026-03-15 17:59:26
BHARATFORG,2026-02-13 09:36:00,1753.0,1753.0,1749.6,1750.0,17846,DHAN_HISTORY,2026-03-15 17:59:26
BHARATFORG,2026-02-13 09:37:00,1749.5,1750.3,1747.0,1747.3,17518,DHAN_HISTORY,2026-03-15 17:59:26
BHARATFORG,2026-02-13 09:38:00,1747.3,1747.3,1741.9,1744.0,33779,DHAN_HISTORY,2026-03-15 17:59:26
BHARATFORG,2026-02-13 09:39:00,1743.3,1743.7,1736.3,1738.1,28783,DHAN_HISTORY,2026-03-15 17:59:26
BHARATFORG,2026-02-13 09:40:00,1738.5,1738.5,1725.9,1729.8,41562,DHAN_HISTORY,2026-03-15 17:59:26
BHARATFORG,2026-02-13 09:41:00,1729.5,1737.0,1729.5,1733.9,50212,DHAN_HISTORY,2026-03-15 17:59:26
BHARATFORG,2026-02-13 09:42:00,1734.4,1739.1,1733.7,1739.1,14248,DHAN_HISTORY,2026-03-15 17:59:26
BHARATFORG,2026-02-13 09:43:00,1739.1,1742.8,1737.5,1741.8,19392,DHAN_HISTORY,2026-03-15 17:59:26
BHARATFORG,2026-02-13 09:44:00,1741.9,1741.9,1737.5,1738.3,19017,DHAN_HISTORY,2026-03-15 17:59:26
BHARATFORG,2026-02-13 09:45:00,1738.4,1738.6,1735.5,1735.5,9953,DHAN_HISTORY,2026-03-15 17:59:26
BHARATFORG,2026-02-13 09:46:00,1735.5,1735.5,1731.0,1733.0,12149,DHAN_HISTORY,2026-03-15 17:59:26
BHARATFORG,2026-02-13 09:47:00,1733.4,1733.4,1728.9,1730.0,40898,DHAN_HISTORY,2026-03-15 17:59:26
BHARATFORG,2026-02-13 09:48:00,1729.8,1730.0,1728.0,1728.6,13534,DHAN_HISTORY,2026-03-15 17:59:26
BHARATFORG,2026-02-13 09:49:00,1727.2,1730.0,1727.2,1730.0,7153,DHAN_HISTORY,2026-03-15 17:59:26
BHARATFORG,2026-02-13 09:50:00,1730.0,1737.0,1729.9,1735.9,21460,DHAN_HISTORY,2026-03-15 17:59:26
BHARATFORG,2026-02-13 09:51:00,1736.5,1740.8,1735.1,1740.5,9397,DHAN_HISTORY,2026-03-15 17:59:26
BHARATFORG,2026-02-13 09:52:00,1739.6,1740.0,1732.1,1734.2,23013,DHAN_HISTORY,2026-03-15 17:59:26
BHARATFORG,2026-02-13 09:53:00,1734.1,1737.1,1733.2,1735.8,5013,DHAN_HISTORY,2026-03-15 17:59:26
BHARATFORG,2026-02-13 09:54:00,1735.6,1736.3,1733.6,1734.4,5280,DHAN_HISTORY,2026-03-15 17:59:26
BHARATFORG,2026-02-13 09:55:00,1735.0,1735.0,1731.2,1731.8,7706,DHAN_HISTORY,2026-03-15 17:59:26
BHARATFORG,2026-02-13 09:56:00,1731.1,1731.1,1727.7,1728.4,9489,DHAN_HISTORY,2026-03-15 17:59:26
BHARATFORG,2026-02-13 09:57:00,1728.5,1729.5,1727.0,1729.2,6695,DHAN_HISTORY,2026-03-15 17:59:26
BHARATFORG,2026-02-13 09:58:00,1728.5,1732.0,1728.5,1731.3,5244,DHAN_HISTORY,2026-03-15 17:59:26
BHARATFORG,2026-02-13 09:59:00,1732.0,1732.7,1730.3,1731.7,9418,DHAN_HISTORY,2026-03-15 17:59:26
BHARATFORG,2026-02-13 10:00:00,1732.2,1733.6,1730.6,1730.6,22891,DHAN_HISTORY,2026-03-15 17:59:26
